RECID|RAKNONRAK|KodeToko|TIPERAK|NORAK|KET_RAK|NAMA_RAK|NOSHELF|KET_SHELF|KIRIKANAN|DEPANBLK|ATASBAWAH|DIVISI|PRDCD|PLUMD|KODESHELF|TKIRIKANAN|TATASBAWAH|TDEPANBLK|QTY|QTY_LENGTH|PKM|MINDISP|NPLUS|TGL_MULAI|TGL_AKHIR|KET|ADDID|ADDTIME|UPDID|UPDTIME|TGL_NP1|TGL_NP2,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|378|1|1||20122143|20122143||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|421|1|1||20122144|20122144||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|429|1|1||20122145|20122145||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|361|1|1||20122157|20122157||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|363|1|1||20122158|20122158||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|410|1|1||20122159|20122159||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|412|1|1||20122161|20122161||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|411|1|1||20122162|20122162||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|409|1|1||20122164|20122164||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|397|1|1||20122166|20122166||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|425|1|1||20122168|20122168||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|365|1|1||20122169|20122169||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|366|1|1||20122171|20122171||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|382|1|1||20122173|20122173||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|389|1|1||20122174|20122174||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|362|1|1||20122175|20122175||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|369|1|1||20122179|20122179||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|424|1|1||20122181|20122181||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|364|1|1||20122182|20122182||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|398|1|1||20122183|20122183||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|358|1|1||20122187|20122187||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|420|1|1||20122192|20122192||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|399|1|1||20122193|20122193||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|400|1|1||20122194|20122194||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|401|1|1||20122196|20122196||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|419|1|1||20122198|20122198||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|357|1|1||20122203|20122203||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3709|1|1||20122240|20122240||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3710|1|1||20122241|20122241||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3711|1|1||20122242|20122242||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3712|1|1||20122243|20122243||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3713|1|1||20122244|20122244||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3714|1|1||20122245|20122245||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3715|1|1||20122246|20122246||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3716|1|1||20122247|20122247||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3717|1|1||20122248|20122248||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3718|1|1||20122249|20122249||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3719|1|1||20122250|20122250||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3720|1|1||20122251|20122251||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3721|1|1||20122252|20122252||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3722|1|1||20122253|20122253||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2279|INSTANT FOOD 4 RAK DOUBLE EXTENDER|IFD04DX02279|25||1|1|1||20122255|20122255||2|1|1|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|42933|COC BATTERY ( MEJA BARU )|RBATTN42933|4||3|1|1||20122257|20122257||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|431|1|1||20122258|20122258||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|5||2|1|1||20122264|20122264||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|97|WING CLOTH & APPRERAL (EX WING STATIONARY)|R11600097|3||4|2|1||20122267|20122267||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|34074|BABY KIDS CARE 2 RAK DOUBLE 150 CM|BKC2DX34074|12||6|1|1||20122270|20122270||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|34074|BABY KIDS CARE 2 RAK DOUBLE 150 CM|BKC2DX34074|12||7|1|1||20122273|20122273||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|35755|COOLER GABUNG BEVERAGES COLA 8 PINTU|CLB08C35755|16||5|1|1||20122278|20122278||1|1|7|0|0.00|0|7|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|585|1|1||20122284|20122284||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|45||2|1|1||20122285|20122285||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2337|MILK & BABY FOOD  6 RAK SINGGLE|MBF06U02337|43||2|1|1||20122288|20122288||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|15||3|1|1||20122289|20122289||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2337|MILK & BABY FOOD  6 RAK SINGGLE|MBF06U02337|41||2|1|1||20122291|20122291||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|44||17|1|1||20122326|20122326||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2467|NEW BASIC FOOD 6 RAK DOUBLE DENGAN 2 ACRYLIC EXTENDER|BFD06DX02467|7||5|1|1||20122336|20122336||1|1|3|0|0.00|0|3|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|3884|STATIONARY 1 RAK DOUBLE 150 CM|STA01DX03884|3||2|1|1||20122345|20122345||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|35051|BREAKFAST 2 RAK DOUBLE EXTENDER|BRE2DXX35051|2||8|1|1||20122406|20122406||1|1|3|0|0.00|0|3|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|3884|STATIONARY 1 RAK DOUBLE 150 CM|STA01DX03884|3||6|1|1||20122425|20122425||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|21187|COOLER PERISHABLE (DAIRY FD)|RCP0221187|10||5|1|1||20122429|20122429||1|1|2|0|0.00|0|6|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|21187|COOLER PERISHABLE (DAIRY FD)|RCP0221187|10||6|1|1||20122430|20122430||1|1|2|0|0.00|0|6|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82610|MEDICINE 1 RAK SINGLE|MED01S82610|6|ACRILIC OBAT|7|1|5||20122436|20122436||1|1|3|0|0.00|0|3|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|21187|COOLER PERISHABLE (DAIRY FD)|RCP0221187|13||7|1|1||20122460|20122460||1|1|2|0|0.00|0|8|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2337|MILK & BABY FOOD  6 RAK SINGGLE|MBF06U02337|9||2|1|1||20122462|20122462||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|22033|DERBY AICE 400L|RAE0422033|2||4|1|1||20122469|20122469||1|1|15|0|0.00|0|15|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|22033|DERBY AICE 400L|RAE0422033|2||5|1|1||20122470|20122470||1|1|7|0|0.00|0|7|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2662|DETERGENT & CLEANER DESINFECTANT|DND05DX02662|26||6|1|1||20122471|20122471||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|432|1|1||20122474|20122474||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2253|CLOTHING & APPAREL - 1 RAK DOUBLE 150 CM|CNA01DX02253|7||9|1|1||20122475|20122475||1|3|1|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2253|CLOTHING & APPAREL - 1 RAK DOUBLE 150 CM|CNA01DX02253|7||9|1|2||20122476|20122476||1|3|1|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2660|MODUL KEMASAN EKONOMIS DND EXTENDER 1 RAK DOUBLE|MDND1DX02660|1||5|1|1||20122478|20122478||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3723|1|1||20122554|20122554||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|13||5|1|1||20122571|20122571||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|G|9004|END GONDOLA PROMO 1B|EG1B09004|1||2|1|1||20122571|20122571||1|1|3|0|0.00|0|0|0||||||04/06/2025 06:55:18||||,
|R|XXX|G|40922|END GONDOLA PROMO 2A|EG2A40922|2||3|1|1||20122571|20122571||1|1|3|0|0.00|0|0|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2467|NEW BASIC FOOD 6 RAK DOUBLE DENGAN 2 ACRYLIC EXTENDER|BFD06DX02467|3||5|1|1||20122572|20122572||1|5|1|0|0.00|0|5|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2251|TOYS 1 RAK DOUBLE 150 CM|TOY01DX02251|1|ITEM KERANJANG|4|1|1||20122573|20122573||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2251|TOYS 1 RAK DOUBLE 150 CM|TOY01DX02251|1|ITEM KERANJANG|3|1|1||20122574|20122574||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2251|TOYS 1 RAK DOUBLE 150 CM|TOY01DX02251|1|ITEM KERANJANG|27|1|1||20122578|20122578||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3724|1|1||20122648|20122648||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3725|1|1||20122649|20122649||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3726|1|1||20122650|20122650||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3727|1|1||20122651|20122651||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3728|1|1||20122652|20122652||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3729|1|1||20122653|20122653||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3730|1|1||20122654|20122654||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3731|1|1||20122655|20122655||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3732|1|1||20122656|20122656||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|433|1|1||20122693|20122693||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|434|1|1||20122695|20122695||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2467|NEW BASIC FOOD 6 RAK DOUBLE DENGAN 2 ACRYLIC EXTENDER|BFD06DX02467|34||7|1|1||20122733|20122733||1|1|4|0|0.00|0|4|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2467|NEW BASIC FOOD 6 RAK DOUBLE DENGAN 2 ACRYLIC EXTENDER|BFD06DX02467|15||5|1|1||20122737|20122737||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82610|MEDICINE 1 RAK SINGLE|MED01S82610|3||18|1|1||20122751|20122751||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2467|NEW BASIC FOOD 6 RAK DOUBLE DENGAN 2 ACRYLIC EXTENDER|BFD06DX02467|6||5|1|1||20122808|20122808||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|42933|COC BATTERY ( MEJA BARU )|RBATTN42933|5||3|1|12||20122811|20122811||1|2|1|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|35755|COOLER GABUNG BEVERAGES COLA 8 PINTU|CLB08C35755|29||1|1|1||20122822|20122822||1|1|10|0|0.00|0|10|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2253|CLOTHING & APPAREL - 1 RAK DOUBLE 150 CM|CNA01DX02253|4||6|1|1||20122826|20122826||1|3|1|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2253|CLOTHING & APPAREL - 1 RAK DOUBLE 150 CM|CNA01DX02253|4||6|1|2||20122827|20122827||1|3|1|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|21|AKRILIC HAIR COLOUR|9|1|2||20122854|20122854||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|33||8|1|1||20122856|20122856||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2662|DETERGENT & CLEANER DESINFECTANT|DND05DX02662|5||5|1|1||20122879|20122879||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|41575|MEJA KASIR CONFECTIONARY 4 PANEL MODEL BARU|COC0441575|11||5|1|1||20122906|20122906||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82610|MEDICINE 1 RAK SINGLE|MED01S82610|2||5|1|1||20122907|20122907||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|8551|PAPER PRODUCT 3 RAK DOUBLE EXTENDER|PPT03DX08551|17||4|1|1||20122914|20122914||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|34074|BABY KIDS CARE 2 RAK DOUBLE 150 CM|BKC2DX34074|3||5|1|1||20122922|20122922||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|8551|PAPER PRODUCT 3 RAK DOUBLE EXTENDER|PPT03DX08551|7||4|1|1||20122925|20122925||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3733|1|1||20122928|20122928||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3734|1|1||20122929|20122929||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3735|1|1||20122930|20122930||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3736|1|1||20122931|20122931||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3737|1|1||20122932|20122932||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3738|1|1||20122933|20122933||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3739|1|1||20122934|20122934||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3740|1|1||20122935|20122935||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3741|1|1||20122936|20122936||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|435|1|1||20122937|20122937||1|1|5|0|0.00|0|5|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||3742|1|1||20122938|20122938||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2660|MODUL KEMASAN EKONOMIS DND EXTENDER 1 RAK DOUBLE|MDND1DX02660|2||5|1|1||20122946|20122946||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|60||1|1|1||20122948|20122948||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|39||2|1|1||20122975|20122975||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|32||6|1|1||20123017|20123017||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2662|DETERGENT & CLEANER DESINFECTANT|DND05DX02662|10||3|1|1||20123019|20123019||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|31||6|1|1||20123020|20123020||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2660|MODUL KEMASAN EKONOMIS DND EXTENDER 1 RAK DOUBLE|MDND1DX02660|3||1|1|1||20123022|20123022||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2337|MILK & BABY FOOD  6 RAK SINGGLE|MBF06U02337|6||1|1|1||20123023|20123023||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2279|INSTANT FOOD 4 RAK DOUBLE EXTENDER|IFD04DX02279|3||6|1|1||20123024|20123024||1|1|3|0|0.00|0|3|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|34||8|1|1||20123067|20123067||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|52||4|1|1||20123070|20123070||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2430|DIAPERS  3 RAK SINGLE|DIA03U02430|12||1|1|1||20123072|20123072||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|436|1|1||20123074|20123074||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|21|AKRILIC HAIR COLOUR|2|1|3||20123082|20123082||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2279|INSTANT FOOD 4 RAK DOUBLE EXTENDER|IFD04DX02279|22||2|1|1||20123085|20123085||1|1|5|0|0.00|0|5|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2467|NEW BASIC FOOD 6 RAK DOUBLE DENGAN 2 ACRYLIC EXTENDER|BFD06DX02467|15||6|1|1||20123088|20123088||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2279|INSTANT FOOD 4 RAK DOUBLE EXTENDER|IFD04DX02279|22||6|1|1||20123090|20123090||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2279|INSTANT FOOD 4 RAK DOUBLE EXTENDER|IFD04DX02279|22||5|1|1||20123092|20123092||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2467|NEW BASIC FOOD 6 RAK DOUBLE DENGAN 2 ACRYLIC EXTENDER|BFD06DX02467|9||5|1|1||20123095|20123095||1|1|3|0|0.00|0|3|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2467|NEW BASIC FOOD 6 RAK DOUBLE DENGAN 2 ACRYLIC EXTENDER|BFD06DX02467|22||14|1|1||20123098|20123098||1|1|3|0|0.00|0|3|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|21|AKRILIC HAIR COLOUR|4|1|3||20123160|20123160||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|35755|COOLER GABUNG BEVERAGES COLA 8 PINTU|CLB08C35755|21||2|1|1||20123171|20123171||1|1|6|0|0.00|0|6|0||||||04/06/2025 06:55:18||||,
